[华语私人订制] 最懂你的华语推荐 每日更新35首,华语,介绍：全都是耐听的华语好歌这里是你的专属华语日推收藏订阅，歌荒，不存在的事,390万,525670560,35,44698
民谣——永远是敲击心灵的那把小锤子,华语-流行-民谣,介绍：一把吉他，漫步天涯诉说离别和哀愁，轻弹白云与苍狗,25607,2148992,537,33
去犯错，去跌倒，去胜利，去用生命再创生命,华语-说唱-孤独,介绍：这里的说唱，都是作词人对梦想的感悟，每一首歌都经过我严格的赛选，戴上耳机，你仿佛坐上了世界的船，里面的人攀谈着梦想，攀谈着人世间，把酒言欢对酒当歌，人生几何。他们脆弱切坚毅，乐观切悲观。带着自己的光，游历于灰暗的世界。,22107,2206320,35,244
夏天的风，吹皱了城市的喧嚣,华语-流行-治愈,介绍：夏天的风 ，我永远记得，清清楚楚的说你爱我，我看见你酷酷的笑容，也有腼腆的时候，夏天的风，正暖暖吹过穿过头发穿过耳朵，你和我的夏天，风轻轻说着。——夏天的风,17279,2521720,55,106
富有很多旋律色彩的说唱，温柔而勇敢！,华语-说唱-浪漫,介绍：这里的说唱歌曲每一首都富有很多旋律色彩的。体现了每一位歌手一直不会屈服的精神。这里的说唱讲述着他们自己和爱的人的故事。展现了一个个温柔而勇敢动人的故事。,30180,7723001,38,403
CMJ~纯音乐,华语-轻音乐-学习,介绍：『宝藏男孩CMJ全能boy大爱酱君！！！』我不懂得怎样才叫鉴赏音乐但我知道，它让我愉悦且心安甚至仿佛星空就在我的耳边第一首是CMJ大大最近出的新曲希望大家多多支持哦～注:.本歌单仅仅收藏酱君的纯音乐作品.封面画手:赵松菜小姐姐,46071,1333373,47,247
治愈向| 听歌是抚慰情绪最好的良药,华语-流行-治愈,介绍：每次身心疲惫的时候都不想说话，一个人躲在安静的角落戴上耳机听听歌，看看书，再难压抑的情绪也会慢慢消化。有时候感觉音乐真的很神奇，能够治愈人的心灵，愉悦人的心情。那么耳机线像是输液管，听歌的时候就像生病打点滴，是一个治愈的过程，听歌真是治愈情绪的良药啊。封面作者：@恭嬉嬉插画,17万,25020560,106,518
未来很长，希望能有你陪伴,另类/独立-流行-华语,介绍：以前我看到“所爱隔山海，山海不可平”那时我觉得“海有舟可渡，山有路可行”后来才发现“山海皆可平，难平是人心”,5169,222884,100,评论
慢慢悠悠压马路，清新歌曲最合拍,华语-清新,介绍：青春被时间抛弃，而你被时光拾起愿你以后的生活笑里全是坦荡，眼里全是柔情,54828,1678612,38,29
盛夏白瓷梅子汤，碎冰碰壁铛啷响,华语-浪漫-治愈,介绍：有人说，世间情动，不过盛夏白瓷梅子汤，碎冰碰壁铛啷响。一个人，因为突然爱上另一个人，变得有梦可做，可以跟在他的身后，像影子追着光梦游。我们生命中大概都会出现一个人，是我们义无反顾撞过的南墙，是我们无悔的爱过一场，我们只有短暂的一生，却只想交到心爱的人手上。陌上开花仍未逢君？不要着急，最好的总会在最不经意的时候出现。,8835,1106901,51,136
一支榴莲|愿安,华语-安静-民谣,介绍：人生不如意之事七八九，苦事；终归还能与人言一二三，幸事。（持续更新）榴莲？留恋。,18522,707912,37,81
百听不腻的神曲《网络热歌》,华语-流行-民谣,介绍：华语流行歌曲 欢迎欢迎大家关注收听 分享制作不易 ！,7833,635551,97,11
原来，爱情也有保质期。,华语-流行-伤感,介绍：你不愿种花，你说，我不愿看见它一点点凋落。是的，为了避免结束，你也避免了一切的开始...本歌单精选了许多低旋律柔情歌曲。不说了，又到深夜12点，该抑郁了...,13609,756103,368,29
我想陪你喝秋天的第一杯奶茶,华语-流行-治愈,介绍：秋天第一杯奶茶指的是在这个冷的秋天 有一杯热乎的奶茶 就是心里特别温暖，在意你的人，看到你发的消息，或者主动发你52元的奶茶钱，让你能喝到秋天的第一杯奶茶！歌单制作：小攀哟歌单创建：2020.9.14歌单修改：2020.9.20歌单完善：2020.9.24,22542,3171278,35,510
怎样的归宿 才对得起满路的荆棘,华语-流行-散步,介绍：很喜欢村上春树的一句话，“不必太纠结于当下，也不必太忧虑未来，当你经历过一些事情的时候，眼前的风景已经和从前不一样了。”,13645,524435,27,15
地铁歌单 治愈你通勤路上的孤独,地铁-华语,介绍：每天我们忙着上班，忙着通勤当你站在地铁车厢内上 一个人看着玻璃窗上的倒影 是不是也觉得少了点什么？这一次，用音乐和成都地铁来一次不一样的邂逅通勤路上，这份歌单陪伴你,8796,7873026,40,472
你有多久没好好看看这世界了,华语-流行-夜晚,介绍：以你的方式爱这个世界花朵，晚风诗歌，夕阳每一帧都是福泽孤独，自由欢喜，沉沦每一处都是人生不必太认真无需太计较暮色西沉浮云漂泊皆转瞬人心需要一层层释怀最后才能解脱暖与苍凉不过大梦一场世间繁华寂寥活得简单一些成长本就是一边失去一边获取——履述先生封面来自插画师：LOST7,38497,4477220,30,238
你最近过得好吗？,华语-流行-伤感,介绍：在这个流行遇见的城市，我们都不擅长告别,6420,1115895,230,43
嘿，夜深了，你也睡不着吗,华语-夜晚-流行,介绍：“想试着在黑夜睡去，却总是活在一种清醒的状态……睡前越来越无法放松，讯息不断地涌动，却听不见任何的交谈声。滑遍了手机所有的讯息与游戏，却还是觉得孤独。我想要有人关心我，我想要有人听见我说的话……”因为无意听到《我睡不着》这样一首歌，而感觉到被唱进心里，这一张歌单自己在夜里听了无数次。这里啊 有太多和你一样睡不着的人群，但还好 有温柔的声音在身边，享受音乐，感受失眠，有音乐安抚的夜晚是最美妙的夜晚。希望在那些你也同样睡不着的夜里，可以赠予你慰藉 赠予你安眠，晚安。封面｜飞想飞,31689,2630580,55,243
夜晚情绪库•总有人黑着眼眶修着仙,华语-流行-夜晚,介绍：睡不着的夜晚也会很需要一首歌的陪伴吧忙碌一天的你该卸下防备啦把所有的委屈丢掉 那些不好情绪也一键清空让你不舒服的关系也做个了断也不用太紧张未来还有那么多好吃的美食好听的音乐 好看的风景 说不定还可以遇见喜欢的人呀 把所有糟糕都终结 然后满载着星光奔向新的一天吧月亮是夜晚第二美好的东西 第一是你,28871,3553542,42,304
二十岁后的人生像是按了加快键,华语-流行-伤感,介绍：二十几岁 匆匆忙忙 慌慌张张 一无所有 万般皆苦只可自渡 他人难悟易误,68093,9507320,62,923
没结果的事情早点说【Rap】,华语-说唱,介绍：希望过程是 to get her 然后变成together,2637,180485,103,39
//今日份的全糖去冰//情话Rap；情歌说唱,华语-说唱-治愈,介绍：情话Rap击穿你的少女心来评论区留一句喜欢的情话吧欢迎投稿！（包括歌单封面哦）,1885,146154,143,11
精选l 说唱新世代学员作品集,华语-说唱-另类/独立,介绍：《说唱新世代》是哔哩哔哩出品的说唱音乐类节目，节目将汇聚来自全国各地的rapper，齐聚“说唱基地”。他们将通过层层公演考核，以音乐创作和竞演表现，决出代表新世代发声的“世代表达者”。 该节目由黄子韬担任说唱基地主理人 ，由MC HotDog热狗、Higher Brothers马思唯&KnowKnow、Rich Brian加盟担任说唱基地导师、李宇春担任哔哩哔哩特邀见证官。学员名单排名不分先后：圣代王希圣/Doggie姚皓月/Feezy罗昉芊/生番刘悦/江奈生何克宇/斯威特刘永涛/AK刘彰/懒惰赵海生/张愚歌张喆/Subs张毅成/愚月魏志鹏/唐老师唐语鸣/万赛文柳赵航/鱼翅卢禹弛/Ty唐溢/小天柘樱芝/Xtina孙煊阳/RoseDoggy迪克阳仔孟阳+林原谅林绿/Tz唐峥/玄朗袁小帅/于贞杨宇珍/C-low赵贵梁/GM仙王景胜/TangoZ钟祺/小精灵陈峥宇/StepJad依加提肉孜(身份证打的艾加提)/那奇沃夫莫那奇/周密/沙一汀/夏之禹/石玺彤/施鑫文月/姜云升(曾用名姜振乾),4287,276085,100,69
我爱你就像风走了千万里从不问归期,华语-夜晚-孤独,介绍：其实你不知道，在你给我糖的时候，有人给了我蛋糕，我没要，我没要蛋糕我不后悔，后悔的是我以为这颗糖会一直甜。,1585,161677,53,7
伤感说唱 | 你从来没有爱过我 | 丧rap,华语-流行-夜晚,介绍：天气好去见你，天气不好带上伞去见你。,2974,410313,56,7
伤感说唱 | 眼泪它不会说谎,华语-流行-说唱,介绍：输给时间 败给距离 很俗也很真实,4135,535402,51,5
惊艳耳际，一秒倾心,华语-流行,介绍：我很害怕抒情歌曲的代入感，ta总是让道路看不到边界有人说：“代入感让我一步步成为曲中人，对一个人的感觉如何才能抹掉。是啊，也有那么一个一辈子也忘不掉的她，但是往后余生，却都是遗憾。”“人的一生总得放弃一些东西。”“包括我？”“对，包括你”一刹那的代入感一刹那的心颤可过去了就忘了改变跌跌撞撞数十年经历了太多太多失败从小到大没人告诉我们怎么做才能更好，看到别人可以，觉得自己也应当如此。结果这么多年来，没有一件事情是应当如此一天发现电影吧人性的弱点描述的淋漓尽致，那些淋漓尽致在我身上体现的完美无缺纵身走过茫茫人海，却终无一人可以与你媲美虽隔万里，却仿若近在咫尺虽隔万难，却是万难可平一颦一笑，一嗔一怒皆被深深烙印在脑海中待跨横山海，才发现佳人犹在只是昔日早化作过眼云烟,3602,273221,49,14
青春与理想 · 摇滚精选集,华语-摇滚-吉他,介绍：说到听摇滚，人们立即就想到会场上疯狂的听众与同样疯狂的乐手。诚然，优秀的表现力与表演性让摇滚更具非凡的感染力。但是，人们越来越注重那会场的氛围，疯狂加花的架子鼓与超强震撼的吉他solo，反而忽略了摇滚本身的涵义。你也可以拿摇滚当流行音乐来欣赏，但是摇滚有着更实质的内在等着你去发现并且爱上他。这就是摇滚本身想要表达的意思，正如最初所说: "摇滚不仅是一种音乐形态，实际上它是一种'人生态度和哲学"小众不等于不知名，小众只是一个并不被大众所熟知的音乐形式的代名词，,4539,554675,95,22
【中文说唱】最纯正的中文说唱flow合集,华语-说唱,介绍：flow是一种艺术 希望大家都能听到更好的中文说唱音乐.,1614,164168,90,4
2020|中国新说唱最火单曲,华语-流行-说唱,介绍：中文名中国新说唱2020外文名The rap of China国家/地区中国内地类型音乐真人秀主要嘉宾吴亦凡、潘玮柏、GAI、张靓颖、朴宰范制作公司爱奇艺每集长度121 分钟播出状态待播出在线播放平台爱奇艺,1749,199822,119,13
马思唯是个角色,华语-说唱-榜单,介绍：被种草莓最多的男人,4408,238239,129,37
很遗憾没能好好接受爱,华语-说唱-夜晚,介绍：“也许是初识太过惊艳，过后难免平淡了吧”,2089,160804,52,48
「女声Rap」 优雅不失态度的国产酷女孩,华语-说唱-治愈,介绍：很多人感觉说唱在中国并不是很大众但其实他们在一个我们看不到的舞台上展示，而在这个舞台上，女性是一个非常特殊的存在，就像是街舞舞台上，多人数的关注都会放在男性dancer身上，所以观众对于女性rapper并不看好，但在国内有这么一些女rapper，相比男rapper ，她们并不弱，甚至可以战胜所有人。——respect所有女生rapper他们可能比男生要付出更多,1797,208919,47,6
KoI喜欢的腔调,华语-说唱-夜晚,介绍：个人喜好,726,137065,54,8
微醺Hiphop | 扑通 醉倒在酿满爱的银河,华语-流行-说唱,介绍：「本歌单收录了高糖分的中文说唱“爱”啊 就是从“认识你”到“陪伴你”」好想跑去找你，然后抱紧你和你说声我想你，即使不见面我心里只有一个位置里面安安稳稳放着你♡ 爱情是茫茫宇宙里冥冥之中的相遇“世界上有那么多的城镇城镇中有那么多的酒馆他却走进了我的”——《卡萨布兰卡》,4989,500865,81,17
